0,1,2,3,4
62,CHEMICAL- BUILDINGMATERIAL,GGBS Slag,Gain / Loss On Igniation,IS 4032
63,CHEMICAL- BUILDINGMATERIAL,GGBS Slag,Glass Content,IS 12089 (Appendix A)
64,CHEMICAL- BUILDINGMATERIAL,GGBS Slag,Silica Oxide as Si O2,IS 4032
65,CHEMICAL- BUILDINGMATERIAL,Hydrated Lime (Building Lime),Magnesium oxide - Mg O(Ignited Basis),IS 6932 (Part 1)
66,CHEMICAL- BUILDINGMATERIAL,Hydrated Lime (Building Lime),Calcium oxide (on ignitedbasis),IS 6932
67,CHEMICAL- BUILDINGMATERIAL,Hydrated Lime (Building Lime),Insoluble Insolubleresidue (IR),IS 6932 (Part 1)
68,CHEMICAL- BUILDINGMATERIAL,Hydrated Lime (Building Lime),Si O2 (On ignited basis),IS 6932 (Part 1)
69,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Calcium Oxide as Ca O,IS 1760
70,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Carbon Di Oxide as CO2,IS 1760 (Part-4)
71,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Carbonate Content,ASTM D4373
72,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Chloride Content as Cl,IS 1760 (Part-5)
73,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Iron Oxide as Fe 2 O3,IS 1760 (Part-3)
74,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Loss On Ignition (LOI),IS 1760 (Part-1)
75,CHEMICAL- BUILDINGMATERIAL,Limestone / Dolomite,Magnesium Oxide as Mg O,IS 1760 (Part-3)
76,CHEMICAL- BUILDINGMATERIAL,Limestone/Dolomite,Alumina Oxide as AL2 O3,IS 1760 (Part-3)
77,CHEMICAL- BUILDINGMATERIAL,Limestone/dolomite,Silica Content (SIO2),IS 1760 (Part-2)
78,CHEMICAL- BUILDINGMATERIAL,OPC,Alumina Oxide (AL2 O3),IS 4032
79,CHEMICAL- BUILDINGMATERIAL,OPC,LSF (Line Saturation Factor),"IS 269, Table-2, No. 1"
80,CHEMICAL- BUILDINGMATERIAL,PPC,Alumina Oxide,IS 4032
81,CHEMICAL- BUILDINGMATERIAL,Silica fumes (Pozzolana),Loss on Ignition (LOI),"ASTM C1240, Clause-10"
82,CHEMICAL- BUILDINGMATERIAL,Silica Fumes (Pozzolana),Si O2,"ASTM C1240, Clause-10"
83,CHEMICAL- BUILDINGMATERIAL,Silica fumes (Pozzolana),"Moisture content,","ASTM C1240, Clause-10"
84,CHEMICAL- BUILDINGMATERIAL,water proong,Chloride content,IS 2645
85,CHEMICAL- METALS &ALLOYS,Alluminium & alloy,Iron,IS 504 (Part-2)
86,CHEMICAL- METALS &ALLOYS,"Aluminized Sheet, wire & other",Mass of aluminum Coating,IS 3821
87,CHEMICAL- METALS &ALLOYS,Copper Strip,Bismuth,IS 440
88,CHEMICAL- METALS &ALLOYS,Copper strip,Copper,IS 440
89,CHEMICAL- METALS &ALLOYS,Copper Strip,Iron,IS 440
90,CHEMICAL- METALS &ALLOYS,Copper Strip,Lead,IS 440
91,CHEMICAL- METALS &ALLOYS,Copper Strip,Nickil,IS 440
92,CHEMICAL- METALS &ALLOYS,Copper Strip,Oxygen,IS 440
93,CHEMICAL- METALS &ALLOYS,Copper Strip,Tin,IS 440
94,CHEMICAL- METALS &ALLOYS,Electroplated Coatings of Zinc on Iron and steel,Thickness of zinc coating,IS 1573
95,CHEMICAL- METALS &ALLOYS,Gabian Box (Wire Type),Galvanized coating ofsteel wire,IS 4826
96,CHEMICAL- METALS &ALLOYS,Galvanised Sheet,Mass of Zinc Coating,IS 6745
97,CHEMICAL- METALS &ALLOYS,"Nut, Bolt and Studs",carbon,EN ISO 898-1
98,CHEMICAL- METALS &ALLOYS,"Nut, Bolt, Studs & Fasteners",Carbon,EN ISO 898-2
99,CHEMICAL- METALS &ALLOYS,"Nut, Bolt, studs and Fasteners",Phosphorus,IS 228 (Part-3)
100,CHEMICAL- METALS &ALLOYS,"nut,bolt,studs & fasteners",Sulphur,IS 228 (Part-9)
101,CHEMICAL- METALS &ALLOYS,"nut,bolts, studs, and fasteners",Manganese,IS 228 (Part-2)
102,CHEMICAL- METALS &ALLOYS,"Nuts, Bolt, Studs",Phosphorus,EN ISO 898-1
103,CHEMICAL- METALS &ALLOYS,"Nuts, Bolts ,studs and Fasteners",Manganese,IS 228 (part 2)
104,CHEMICAL- METALS &ALLOYS,"Nuts, Bolts, Studs & Fasteners",Sulphur,EN ISO 898-1
105,CHEMICAL- METALS &ALLOYS,Plain Carbon Steel,Carbon,IS 228 (Part 1)
106,CHEMICAL- METALS &ALLOYS,Plain Carbon Steel / Low Alloy Steel,Manganese,IS 228 (Part-2)
107,CHEMICAL- METALS &ALLOYS,"Plain Carbon Steel / Low Alloy Steel, Stainless Steel",Phosphorous,IS 228 (Part-3)
108,CHEMICAL- METALS &ALLOYS,"Plain Carbon Steel / Low Alloy Steel, Stainless Steel",Silicon,IS 228 (Part-8)
109,CHEMICAL- METALS &ALLOYS,"Plain Carbon Steel / Low Alloy Steel, Stainless Steel",Sulphur,IS 228 (Part-9)
110,CHEMICAL- METALS &ALLOYS,Reinforced TMT Bar,carbon,IS 228 (Part-1)
111,CHEMICAL- METALS &ALLOYS,Reinforcement TMT Bar,Phosphorus,IS 228 (Part 3)
112,CHEMICAL- METALS &ALLOYS,Reinforcement TMT steel,Phosphorus + sulphur,IS 1786
113,CHEMICAL- METALS &ALLOYS,Reinforcement TMT steel,Sulphur (S),IS 228 (Part-9)
114,CHEMICAL- METALS &ALLOYS,Stainless Steel,Chromium,IS 228 (Part-6)
115,CHEMICAL- METALS &ALLOYS,Stainless Steel,Copper,IS 228 (Part-15)
116,CHEMICAL- METALS &ALLOYS,Stainless Steel,Molybdenum,IS 228 (Part-7)
117,CHEMICAL- METALS &ALLOYS,Stainless Steel,Nickel,IS 228 (Part-5)
118,CHEMICAL- METALS &ALLOYS,Thickness Of Electroplated Coating,Thickness Of Electroplated Coating,IS 3203
119,CHEMICAL- PLASTIC &RESINS,Plastic Bottle / Containers for packaged naturalmineral water and packaged drinking water,migration,IS : 9845
120,CHEMICAL- PLASTIC &RESINS,Polyethylene Pipes,Overall migration,IS 9845
122,CHEMICAL- PLASTIC &RESINS,UPVC Pipes,Sulphated ash contenttest,"IS 4985, Annex-B"
123,CHEMICAL- SOLIDFUELS,coal,Ash content,IS 1350 (part 1)
124,CHEMICAL- SOLIDFUELS,Coal,Fixed Carbon,IS 1350 (Part-1)
125,CHEMICAL- SOLIDFUELS,coal,Mineral matters,IS 1350 (part 1)
126,CHEMICAL- SOLIDFUELS,Coal,Moisture Content (in airdried laboratory analysissample of coal),"IS 1350 (Part-1), Cl. 6.1(e)"
127,CHEMICAL- SOLIDFUELS,Coal,Sulphur percent,"IS 1350 (Part-3), Cl. 5.1"
128,CHEMICAL- SOLIDFUELS,Coal,Volatile Matter,IS 1350 (Part-1)
129,CHEMICAL- WATER,Construction Water,"Acidity, Volume of 0.02 Normal Na OH required to Neutralize 100 ml ofsample.",IS 3025 (Part-22)
130,CHEMICAL- WATER,Construction Water,"Alkalinity,Volume of 0.02 Normal H2 SO4 requiredto Neutralize 100 ml ofsample",IS 3025 (Part-23)
131,CHEMICAL- WATER,Construction Water,Chloride content,IS 3025 (Part-32)
132,CHEMICAL- WATER,Construction Water,Inorganic Solids,IS 3025 (Part-18)
133,CHEMICAL- WATER,Construction Water,Organic Solids,IS 3025 (Part-18)
134,CHEMICAL- WATER,Construction Water,p H,IS 3025 (Part-11)
